"Record Length"	2002	"Points"	-2.00058e-008	-0.00646245
"Sample Interval"	5e-011	s	-1.99558e-008	0.0229223
"Trigger Point"	400	"Samples"	-1.99058e-008	0.00411057
"Trigger Time"	0.116062	s	-1.98558e-008	-0.000283412
			-1.98058e-008	0.0115254
"Horizontal Offset"	-2.00058e-008	s	-1.97558e-008	-0.0126415
			-1.97058e-008	-0.0217041
			-1.96558e-008	-0.0120922
			-1.96058e-008	-0.0289816
			-1.95558e-008	-0.0381815
			-1.95058e-008	-0.0192325
			-1.94558e-008	-0.0070117
			-1.94058e-008	0.00658219
			-1.93558e-008	0.0204507
			-1.93058e-008	-0.0166235
			-1.92558e-008	-0.0380442
			-1.92058e-008	0.0156448
			-1.91558e-008	0.037752
			-1.91058e-008	0.00932842
			-1.90558e-008	0.0149582
			-1.90058e-008	0.0247074
			-1.89558e-008	0.00493444
			-1.89058e-008	-0.000695348
			-1.88558e-008	0.0256685
			-1.88058e-008	0.0407729
			-1.87558e-008	-0.00261771
			-1.87058e-008	-0.0468322
			-1.86558e-008	-0.030492
			-1.86058e-008	0.00960305
			-1.85558e-008	0.0282775
			-1.85058e-008	0.00630756
			-1.84558e-008	-0.00289234
			-1.84058e-008	0.0167433
			-1.83558e-008	-0.0123669
			-1.83058e-008	-0.0473814
			-1.82558e-008	-0.0200563
			-1.82058e-008	0.00713143
			-1.81558e-008	-0.0118176
			-1.81058e-008	-0.0314532
			-1.80558e-008	-0.0163489
			-1.80058e-008	0.00479713
			-1.79558e-008	-0.00179384
			-1.79058e-008	-0.033101
			-1.78558e-008	-0.0335129
			-1.78058e-008	-0.0012446
			-1.77558e-008	0.00150164
			-1.77058e-008	-0.0136027
			-1.76558e-008	-0.00330427
			-1.76058e-008	0.0288267
			-1.75558e-008	0.0292387
			-1.75058e-008	-0.00852213
			-1.74558e-008	-0.0149758
			-1.74058e-008	0.0159194
			-1.73558e-008	0.0301998
			-1.73058e-008	0.0079553
			-1.72558e-008	-0.00673707
			-1.72058e-008	0.00822993
			-1.71558e-008	0.00246283
			-1.71058e-008	-0.0175847
			-1.70558e-008	0.000128524
			-1.70058e-008	0.028964
			-1.69558e-008	0.0152328
			-1.69058e-008	-0.0188205
			-1.68558e-008	-0.0350233
			-1.68058e-008	-0.0234891
			-1.67558e-008	0.00356132
			-1.67058e-008	0.000403148
			-1.66558e-008	-0.0120922
			-1.66058e-008	0.012212
			-1.65558e-008	0.0127612
			-1.65058e-008	-0.0293935
			-1.64558e-008	-0.0328263
			-1.64058e-008	-0.00110728
			-1.63558e-008	0.00644487
			-1.63058e-008	-0.011543
			-1.62558e-008	-0.0179967
			-1.62058e-008	0.00314939
			-1.61558e-008	0.014409
			-1.61058e-008	0.0182537
			-1.60558e-008	0.0109762
			-1.60058e-008	-0.0129161
			-1.59558e-008	-0.00083266
			-1.59058e-008	-0.0012446
			-1.58558e-008	-0.0256861
			-1.58058e-008	-0.0179967
			-1.57558e-008	-0.00714901
			-1.57058e-008	0.00548369
			-1.56558e-008	0.0160567
			-1.56058e-008	0.0156448
			-1.55558e-008	0.0168806
			-1.55058e-008	-0.00687438
			-1.54558e-008	-0.0278831
			-1.54058e-008	-0.00962062
			-1.53558e-008	-0.0129161
			-1.53058e-008	-0.0428501
			-1.52558e-008	-0.015525
			-1.52058e-008	0.0288267
			-1.51558e-008	-0.00577589
			-1.51058e-008	-0.0525993
			-1.50558e-008	-0.0170355
			-1.50058e-008	0.0247074
			-1.49558e-008	-0.00632514
			-1.49058e-008	-0.0337875
			-1.48558e-008	-0.0269219
			-1.48058e-008	-0.0412024
			-1.47558e-008	-0.0449098
			-1.47058e-008	-0.00577589
			-1.46558e-008	0.0219611
			-1.46058e-008	0.0155075
			-1.45558e-008	-0.00618783
			-1.45058e-008	-0.0189578
			-1.44558e-008	0.0032867
			-1.44058e-008	0.0196268
			-1.43558e-008	0.00685681
			-1.43058e-008	0.00850455
			-1.42558e-008	0.0134478
			-1.42058e-008	0.018391
			-1.41558e-008	0.0373401
			-1.41058e-008	0.0485996
			-1.40558e-008	0.0404982
			-1.40058e-008	0.0112508
			-1.39558e-008	-0.00577589
			-1.39058e-008	-0.00179384
			-1.38558e-008	0.000952396
			-1.38058e-008	0.0109762
			-1.37558e-008	0.00520907
			-1.37058e-008	-0.0166235
			-1.36558e-008	-0.00289234
			-1.36058e-008	0.0296506
			-1.35558e-008	0.0126239
			-1.35058e-008	-0.030492
			-1.34558e-008	-0.0174474
			-1.34058e-008	0.0233342
			-1.33558e-008	0.0102896
			-1.33058e-008	-0.0295309
			-1.32558e-008	-0.022116
			-1.32058e-008	0.0209999
			-1.31558e-008	0.0231969
			-1.31058e-008	-0.00399083
			-1.30558e-008	-0.00852213
			-1.30058e-008	-0.00632514
			-1.29558e-008	0.00575831
			-1.29058e-008	0.0185283
			-1.28558e-008	0.012212
			-1.28058e-008	0.00685681
			-1.27558e-008	0.00781799
			-1.27058e-008	0.00397326
			-1.26558e-008	0.00397326
			-1.26058e-008	0.0108389
			-1.25558e-008	0.00658219
			-1.25058e-008	-0.000558036
			-1.24558e-008	-0.0105818
			-1.24058e-008	-0.0223906
			-1.23558e-008	-0.0318652
			-1.23058e-008	-0.0461456
			-1.22558e-008	-0.0236264
			-1.22058e-008	0.022785
			-1.21558e-008	0.0120747
			-1.21058e-008	-0.0285697
			-1.20558e-008	-0.0217041
			-1.20058e-008	0.0189403
			-1.19558e-008	0.031161
			-1.19058e-008	0.000677772
			-1.18558e-008	-0.0260981
			-1.18058e-008	-0.0182713
			-1.17558e-008	-0.00193116
